sentence,onset,offset,duration
Bien sûr dit le renard,4073.44,4075.22,1.7799999999997453
Tu n' es encore pour moi qu' un petit garçon tout semblable à cent mille petits garçons,4075.79,4079.81,4.019999999999982
Et je n' ai pas besoin de toi Et tu n' as pas besoin de moi non plus,4080.29,4083.63,3.3400000000001455
Je ne suis pour toi qu' un renard semblable à cent mille renards,4084.19,4087.62,3.4299999999998363
Mais si tu m' apprivoises nous aurons besoin l' un de l' autre,4088.36,4091.98,3.619999999999891
Tu seras pour moi unique à le monde,4092.55,4094.58,2.0299999999997453
Je serai pour toi unique à le monde,4095.06,4096.97,1.9100000000003092
Je commence à comprendre dit le petit prince,4098.23,4101.23,3.0
Il y a une fleur,4102.06,4103.14,1.0799999999999272
Je crois qu' elle m' a apprivoisé,4103.38,4104.87,1.4899999999997817
C' est possible dit le renard,4105.85,4107.7,1.8499999999994543
On voit sur la Terre toutes sortes de choses,4108.35,4110.55,2.199999999999818
Oh ce n' est pas sur la Terre dit le petit prince,4111.54,4114.37,2.8299999999999272
Le renard parut très intrigué,4115.29,4117.35,2.0600000000004
Sur une autre planète,4118.07,4119.29,1.2200000000002547
Oui,4120.03,4120.32,0.2899999999999636
Il y a des chasseurs sur cette planète là,4121.02,4122.96,1.9399999999995998
Non,4123.84,4124.05,0.21000000000003638
Ça c' est intéressant,4124.79,4126.06,1.2700000000004366
Et des poules,4126.6,4127.18,0.5799999999999272
Non,4127.92,4128.225709,0.3057090000002063
Rien n' est parfait soupira le renard,4129.04,4131.6,2.5600000000004
Mais le renard revint à son idée,4132.32,4134.17,1.8500000000003638
Ma vie est monotone,4134.91,4136.12,1.2100000000000364
Je chasse les poules,4136.49,4137.55,1.0600000000004002
les hommes me chassent,4137.73,4138.91,1.180000000000291
Toutes les poules se ressemblent et tous les hommes se ressemblent,4139.41,4142.35,2.9400000000005093
Je m' ennuie donc un peu,4142.85,4144.19,1.339999999999236
Mais si tu m' apprivoises ma vie sera comme ensoleillée,4145.02,4148.58,3.5599999999994907
Je connaîtrai un bruit de pas qui sera différent de tous les autres,4149.16,4152.93,3.7700000000004366
Les autres pas me font rentrer sous terre Le tien m' appellera hors de le terrier comme une musique,4153.5,4159.57,6.069999999999709
Et puis regarde Tu vois là bas les champs de blé,4160.1,4163.37,3.269999999999527
Je ne mange pas de pain,4163.94,4164.95,1.0100000000002183
Le blé pour moi est inutile,4165.41,4167.1,1.6900000000005093
Les champs de blé ne me rappellent rien Et ça c' est triste,4167.64,4171.34,3.699999999999818
Mais tu as des cheveux couleur d' or Alors ce sera merveilleux quand tu m' auras apprivoisé,4172.05,4177.2,5.149999999999636
Le blé qui est doré me fera souvenir de toi Et j' aimerai le bruit de le vent dans le blé,4177.8,4183.88,6.079999999999927
Le renard se tut et regarda longtemps le petit prince,4184.98,4188.68,3.7000000000007276
S' il te plaît apprivoise moi dit il,4189.59,4192.86,3.269999999999527
Je veux bien répondit le petit prince,4193.89,4196.28,2.389999999999418
mais je n' ai pas beaucoup de temps,4196.63,4197.81,1.180000000000291
J' ai des amis à découvrir et beaucoup de choses à connaître,4198.29,4201.19,2.899999999999636
On ne connaît que les choses que l' on apprivoise dit le renard,4202.42,4205.81,3.3900000000003274
Les hommes n' ont plus le temps de rien connaître,4206.45,4208.93,2.480000000000473
Ils achètent des choses toutes faites chez les marchands,4209.24,4211.62,2.380000000000109
Mais comme il n' existe point de marchands d' amis les hommes n' ont plus d' amis,4212.12,4215.83,3.7100000000000364
Si tu veux un ami apprivoise moi,4216.54,4218.61,2.069999999999709
Que faut il faire dit le petit prince,4219.56,4222.0,2.4399999999996
Il faut être très patient répondit le renard,4222.86,4225.89,3.030000000000655
Tu t' assoiras d' abord un peu loin de moi comme ça dans l' herbe,4226.73,4230.45,3.7200000000002547
Je te regarderai de le coin de l' oeil et tu ne diras rien,4231.18,4233.99,2.8099999999994907
Le langage est source de malentendus,4234.75,4236.72,1.9700000000002547
Mais chaque jour tu pourras t' asseoir un peu plus près,4237.58,4241.25,3.6700000000000728
Le lendemain revint le petit prince,4242.64,4244.59,1.949999999999818
Il eût mieux valu revenir à la même heure dit le renard,4245.58,4248.8,3.2200000000002547
Si tu viens par exemple à quatre heures de l' après midi dès trois heures je commencerai d' être heureux,4249.46,4255.25,5.789999999999964
Plus l' heure avancera plus je me sentirai heureux,4256.25,4259.36,3.1099999999996726
Â quatre heures déjà je m' agiterai et m' inquiéterai,4260.32,4263.53,3.2100000000000364
je découvrirai le prix de le bonheur,4263.79,4265.79,2.0
Mais si tu viens n' importe quand je ne saurai jamais à quelle heure m' habiller le coeur,4266.73,4270.79,4.0600000000004
Il faut des rites,4271.15,4272.04,0.8900000000003274
Qu' est ce qu' un rite dit le petit prince,4273.165519,4275.55,2.3844810000000507
C' est aussi quelque chose de trop oublié dit le renard,4276.29,4279.5,3.2100000000000364
C' est ce qui fait qu' un jour est différent des autres jours une heure des autres heures,4280.14,4284.47,4.329999999999927
Il y a un rite par exemple chez mes chasseurs,4285.368031,4287.91,2.541968999999881
Ils dansent le jeudi avec les filles de le village,4288.73,4291.13,2.4000000000005457
Alors le jeudi est jour merveilleux Je vais me promener jusqu à la vigne,4291.65,4296.74,5.0900000000001455
Si les chasseurs dansaient n' importe quand les jours se ressembleraient tous et je n' aurais point de vacances,4297.25,4302.93,5.680000000000291
Ainsi le petit prince apprivoisa le renard,4304.52,4307.32,2.7999999999992724
Et quand l' heure de le départ fut proche Ah dit le renard Je pleurerai,4308.02,4314.22,6.199999999999818
C' est ta faute dit le petit prince,4315.31,4317.56,2.25
je ne te souhaitais point de mal mais tu as voulu que je t' apprivoise,4317.96,4321.26,3.300000000000182
Bien sûr dit le renard,4322.09,4323.94,1.8499999999994543
Mais tu vas pleurer dit le petit prince,4324.76,4327.3,2.5399999999999636
Bien sûr dit le renard,4327.84,4329.78,1.9399999999995998
Alors tu n' y gagnes rien,4330.65,4331.94,1.2899999999999636
J' y gagne dit le renard,4332.83,4334.69,1.8599999999996726
à cause de la couleur de le blé Puis il ajouta,4335.08,4338.8,3.7200000000002547
Va revoir les roses,4339.35,4340.54,1.1899999999995998
Tu comprendras que la tienne est unique à le monde,4341.04,4343.3,2.2600000000002183
Tu reviendras me dire adieu et je te ferai cadeau d' un secret,4343.84,4347.33,3.4899999999997817
Le petit prince s' en fut revoir les roses,4348.698739,4350.96,2.2612609999996494
Vous n' êtes pas de le tout semblables à ma rose,4352.06,4353.96,1.8999999999996362
vous n' êtes rien encore leur dit il,4354.2,4356.52,2.3200000000006185
Personne ne vous a apprivoisées et vous n' avez apprivoisé personne,4357.05,4360.81,3.7600000000002183
Vous êtes comme était mon renard,4361.47,4363.08,1.6099999999996726
Ce n' était qu' un renard semblable à cent mille autres Mais j' en ai fait mon ami et il est maintenant unique à le monde,4363.84,4371.328449,7.488448999999491
Et les roses étaient gênées,4372.368847,4373.66,1.2911530000001221
Vous êtes belles mais vous êtes vides leur dit il encore,4374.77,4378.03,3.259999999999309
On ne peut pas mourir pour vous,4378.66,4380.07,1.4099999999998545
Bien sûr ma rose à moi un passant ordinaire croirait qu' elle vous ressemble,4380.7,4384.85,4.150000000000546
Mais à elle seule elle est plus importante que vous toutes puisque c' est elle que j' ai arrosée,4385.32,4390.49,5.170000000000073
Puisque c' est elle que j' ai mise sous globe,4391.09,4393.21,2.119999999999891
Puisque c' est elle que j' ai abritée par le paravent,4393.9,4396.36,2.4600000000000364
Puisque c' est elle dont j' ai tué les chenilles sauf les deux ou trois pour les papillons,4397.3,4401.72,4.420000000000073
Puisque c' est elle que j' ai écoutée se plaindre ou se vanter ou même quelquefois se taire,4402.8,4408.26,5.460000000000036
Puisque c' est ma rose,4409.05,4410.56,1.5100000000002183
Et il revint vers le renard,4412.028473,4413.53,1.5015269999994416
Adieu dit il,4414.41,4415.76,1.3500000000003638
Adieu dit le renard,4416.45,4418.14,1.6900000000005093
Voici mon secret,4418.6,4419.775039,1.1750389999997424
Il est très simple,4420.211498,4421.34,1.1285020000004806
on ne voit bien qu' avec le coeur,4421.86,4423.88,2.0200000000004366
L' essentiel est invisible pour les yeux,4424.44,4427.08,2.6400000000003274
L' essentiel est invisible pour les yeux répéta le petit prince afin de se souvenir,4427.97,4433.72,5.75
C' est le temps que tu as perdu pour ta rose qui fait ta rose si importante,4434.59,4438.99,4.399999999999636
C' est le temps que j' ai perdu pour ma rose fit le petit prince afin de se souvenir,4440.38,4445.89,5.510000000000218
Les hommes ont oublié cette vérité dit le renard Mais tu ne dois pas l' oublier,4446.74,4451.67,4.930000000000291
Tu deviens responsable pour toujours de ce que tu as apprivoisé,4452.18,4455.53,3.3499999999994543
Tu es responsable de ta rose,4455.98,4457.74,1.7600000000002183
Je suis responsable de ma rose répéta le petit prince afin de se souvenir,4459.11,4464.83,5.720000000000255
Bonjour dit le petit prince,4468.43,4470.23,1.7999999999992724
Bonjour dit l' aiguilleur,4470.72,4472.57,1.8499999999994543
Que fais tu ici dit le petit prince,4473.33,4475.77,2.4400000000005093
Je trie les voyageurs par paquets de mille dit l' aiguilleur,4476.41,4480.01,3.600000000000364
J' expédie les trains qui les emportent tantôt vers la droite tantôt vers la gauche,4480.61,4484.8,4.190000000000509
Et un rapide illuminé grondant comme le tonnerre fit trembler la cabine d' aiguillage,4485.83,4491.62,5.789999999999964
Ils sont bien pressés dit le petit prince,4492.69,4495.12,2.430000000000291
Que cherchent ils,4495.53,4496.41,0.8800000000001091
L' homme de la locomotive l' ignore lui même dit l' aiguilleur,4497.29,4501.02,3.730000000000473
Et gronda en sens inverse un second rapide illuminé,4501.77,4505.69,3.9199999999991633
Ils reviennent déjà demanda le petit prince,4506.57,4509.24,2.6700000000000728
Ce ne sont pas les mêmes dit l' aiguilleur,4509.88,4512.28,2.399999999999636
C' est un échange,4512.65,4513.62,0.9700000000002547
Ils n' étaient pas contents là où ils étaient,4514.84,4516.55,1.7100000000000364
On n' est jamais content là où l' on est dit l' aiguilleur,4517.46,4520.56,3.100000000000364
Et gronda le tonnerre d' un troisième rapide illuminé,4521.55,4524.41,2.8599999999996726
Ils poursuivent les premiers voyageurs demanda le petit prince,4525.45,4528.83,3.380000000000109
Ils ne poursuivent rien de le tout dit l' aiguilleur,4529.57,4532.35,2.780000000000655
Ils dorment là dedans ou bien ils bâillent,4533.25,4535.51,2.2600000000002183
Les enfants seuls écrasent leur nez contre les vitres,4535.92,4538.64,2.7200000000002547
Les enfants seuls savent ce qu' ils cherchent fit le petit prince,4539.91,4543.6,3.6900000000005093
Ils perdent de le temps pour une poupée de chiffons,4544.4,4546.780589,2.3805890000003274
et elle devient très importante et si on la leur enlève ils pleurent,4547.05972,4551.54,4.480279999999766
Ils ont de la chance dit l' aiguilleur,4552.53,4554.73,2.199999999999818
bonjour dit le petit prince,4557.83,4559.959999999999,2.1299999999991996
bonjour dit le marchand,4560.679999999999,4562.36,1.680000000000291
c' était un marchand de pilules perfectionnées qui apaisent la soif,4563.31,4567.32,4.009999999999309
on en avale une par semaine et l' on n' éprouve plus le besoin de boire,4567.99,4571.919999999999,3.9299999999993815
pourquoi vends tu ça dit le petit prince,4572.82,4575.24,2.4200000000000728
c' est une grosse économie de temps dit le marchand,4575.889999999999,4578.49,2.600000000000364
les experts ont fait des calculs,4578.969999999999,4580.589999999999,1.6199999999998909
on épargne cinquante trois minutes par semaine,4581.15,4583.82,2.6700000000000728
et que fait on de ces cinquante trois minutes,4584.78,4587.139999999999,2.3599999999996726
on en fait ce que l' on veut,4588.02,4589.25,1.2299999999995634
moi se dit le petit prince si j' avais cinquante trois minutes à dépenser je marcherais tout doucement vers une fontaine,4590.429999999999,4598.04,7.610000000000582
nous en étions à le huitième jour de ma panne dans le désert et j' avais écouté l' histoire de le marchand en buvant la dernière goutte de ma provision d' eau,4601.361220999999,4609.389999999999,8.028779000000213
ah dis je à le petit prince ils sont bien jolis tes souvenirs,4610.139999999999,4614.299999999999,4.1599999999998545
mais je n' ai pas encore réparé mon avion,4614.549999999999,4616.45,1.9000000000005457
je n' ai plus rien à boire et je serais heureux moi aussi si je pouvais marcher tout doucement vers une fontaine,4616.65,4622.94,6.289999999999964
mon ami le renard me dit il,4624.04,4626.209999999999,2.1699999999991633
mon petit bonhomme il ne s' agit plus de le renard,4626.87,4629.799999999999,2.9299999999993815
pourquoi,4630.62,4631.089999999999,0.46999999999934516
parce qu' on va mourir de soif,4631.799999999999,4633.299999999999,1.5
ll ne comprit pas mon raisonnement il me répondit,4634.547415,4637.16,2.6125849999998536
c' est bien d' avoir eu un ami même si l' on va mourir,4637.849999999999,4640.75,2.9000000000005457
moi je suis bien content d' avoir eu un ami renard,4641.41,4644.27,2.860000000000582
il ne mesure pas le danger me dis je,4645.41,4647.57,2.1599999999998545
il n' a jamais ni faim ni soif,4648.02,4650.07,2.0499999999992724
un peu de soleil lui suffit,4650.589999999999,4652.16,1.5700000000006185
mais il me regarda et répondit à ma pensée,4653.08,4655.719999999999,2.639999999999418
j' ai soif aussi,4656.54,4657.469999999999,0.9299999999993815
cherchons un puits,4657.759999999999,4658.69,0.930000000000291
j' eus un geste de lassitude,4659.599999999999,4661.29,1.6900000000005093
il est absurde de chercher un puits à le hasard dans l' immensité de le désert cependant nous nous mîmes en marche,4661.87037,4669.139999999999,7.269629999999779
quand nous eûmes marché des heures en silence la nuit tomba et les étoiles commencèrent de s' éclairer,4670.219999999999,4677.29,7.0700000000006185
je les apercevais comme en rêve ayant un peu de fièvre à cause de ma soif,4678.08,4682.929999999999,4.849999999999454
les mots de le petit prince dansaient dans ma mémoire,4683.94,4686.65,2.7100000000000364
tu as donc soif toi aussi lui demandai je,4687.65,4690.28,2.630000000000109
mais il ne répondit pas à ma question,4691.03,4692.759999999999,1.7299999999995634
il me dit simplement l' eau peut aussi être bonne pour le coeur,4693.419999999999,4697.639999999999,4.220000000000255
je ne compris pas sa réponse mais je me tus,4698.94,4701.139999999999,2.199999999999818
je savais bien qu' il ne fallait pas l' interroger,4701.599999999999,4703.7,2.100000000000364
il était fatigué,4704.929999999999,4705.969999999999,1.0399999999999636
il s' assit,4706.4,4707.06,0.660000000000764
je m' assis auprès de lui et après un silence il dit encore,4707.709999999999,4712.62,4.910000000000764
les étoiles sont belles à cause d' une fleur que l' on ne voit pas,4713.41,4716.95,3.5399999999999636
je répondis bien sûr,4717.86,4719.5,1.6400000000003274
et je regardai sans parler les plis de le sable sous la lune,4719.959999999999,4723.799999999999,3.8400000000001455
le désert est beau ajouta t il,4724.929999999999,4727.080346999999,2.1503469999997833
et c' était vrai,4727.858254999999,4728.509999999999,0.651745000000119
j' ai toujours aimé le désert,4729.089999999999,4731.009999999999,1.9200000000000728
on s' assoit sur une dune de sable,4731.62,4733.62,2.0
on ne voit rien,4734.009999999999,4734.82,0.8100000000004002
on n' entend rien et cependant quelque chose rayonne en silence,4735.429999999999,4740.65,5.220000000000255
ce qui embellit le désert dit le petit prince c' est qu' il cache un puits quelque part,4741.849999999999,4747.139999999999,5.289999999999964
je fus surpris de comprendre soudain ce mystérieux rayonnement de le sable,4748.219999999999,4752.69,4.470000000000255
lorsque j' étais petit garçon j' habitais une maison ancienne et la légende racontait qu' un trésor y était enfoui,4753.44,4760.36,6.920000000000073
bien sûr jamais personne n' a su le découvrir ni peut être même ne l' a cherché,4760.98,4766.589999999999,5.609999999999673
mais il enchantait toute cette maison,4767.33,4769.44,2.1099999999996726
ma maison cachait un secret à le fond de son coeur,4770.429999999999,4773.79,3.360000000000582
oui dis je à le petit prince,4774.629999999999,4776.25,1.6200000000008004
qu' il s' agisse de la maison des étoiles ou de le désert ce qui fait leur beauté est invisible,4776.679999999999,4782.52,5.840000000001055
je suis content dit il que tu sois d' accord avec mon renard,4783.49,4787.299999999999,3.8099999999994907
comme le petit prince s' endormait je le pris dans mes bras et me remis en route,4788.669999999999,4793.12,4.450000000000728
j' étais ému,4793.73,4794.56,0.8300000000008367
il me semblait porter un trésor fragile,4795.169999999999,4797.99,2.8200000000006185
il me semblait même qu' il n' y eût rien de plus fragile sur la terre,4798.959999999999,4803.209999999999,4.25
je regardais à la lumière de la lune ce front pâle ces yeux clos ces mèches de cheveux qui tremblaient à le vent,4803.99,4811.299999999999,7.309999999999491
et je me disais ce que je vois là n' est qu' une écorce,4811.75,4814.959999999999,3.209999999999127
le plus important est invisible,4815.27,4817.429999999999,2.159999999998945
comme ses lèvres entrouvertes ébauchaient un demi sourire je me dis encore ce qui m' émeut si fort de ce petit prince endormi c' est sa fidélité pour une fleur,4818.61,4828.889999999999,10.279999999999745
c' est l' image d' une rose qui rayonne en lui comme la flamme d' une lampe même quand il dort,4829.339999999999,4834.879999999999,5.539999999999964
et je le devinai plus fragile encore,4835.87,4837.95,2.0799999999999272
il faut bien protéger les lampes,4838.629999999999,4840.389999999999,1.7600000000002183
un coup de vent peut les éteindre,4840.83,4842.639999999999,1.8099999999994907
et marchant ainsi je découvris le puits à le lever de le jour,4843.759999999999,4848.41,4.650000000000546
les hommes dit le petit prince ils s' enfournent dans les rapides mais ils ne savent plus ce qu' ils cherchent,4851.81,4858.27,6.460000000000036
alors ils s' agitent et tournent en rond et il ajouta ce n' est pas la peine,4858.54,4863.79,5.25
le puits que nous avions atteint ne ressemblait pas à les puits sahariens,4864.69,4868.52,3.8300000000008367
les puits sahariens sont de simples trous creusés dans le sable,4869.12,4872.379999999999,3.259999999999309
celui là ressemblait à un puits de village mais il n' y avait là aucun village et je croyais rêver,4873.08,4879.929999999999,6.849999999999454
c' est étrange dis je à le petit prince,4880.9,4882.99,2.0900000000001455
tout est prêt la poulie le seau et la corde,4883.349999999999,4886.44,3.0900000000001455
il rit toucha la corde fit jouer la poulie,4887.27,4890.349999999999,3.0799999999990177
et la poulie gémit comme gémit une vieille girouette quand le vent a longtemps dormi,4891.07,4896.15,5.079999999999927
tu entends dit le petit prince,4897.129999999999,4899.03,1.9000000000005457
nous réveillons ce puits et il chante,4899.4,4901.45,2.050000000000182
je ne voulais pas qu' il fit un effort,4902.65,4904.5,1.8500000000003638
laisse moi faire lui dis je,4905.219999999999,4906.879999999999,1.6599999999998545
c' est trop lourd pour toi,4907.15,4908.24,1.0900000000001455
lentement je hissai le seau jusqu à la margelle je l' y installai bien d' aplomb,4909.339999999999,4914.69,5.350000000000364
dans mes oreilles durait le chant de la poulie et dans l' eau qui tremblait encore je voyais trembler le soleil,4915.4,4922.4,7.0
j' ai soif de cette eau là dit le petit prince,4923.32,4926.08,2.7600000000002183
donne moi à boire,4926.469999999999,4927.429999999999,0.9600000000000364
et je compris ce qu' il avait cherché,4928.469999999999,4930.299999999999,1.8299999999999272
je soulevai le seau jusqu à ses lèvres,4931.469999999999,4933.849999999999,2.380000000000109
il but,4934.41,4934.929999999999,0.5199999999995271
les yeux fermés,4935.179999999999,4936.129999999999,0.9499999999998181
c' était doux comme une fête,4936.799999999999,4938.65,1.8500000000003638
cette eau était bien autre chose qu' un aliment,4939.459999999999,4941.81,2.3500000000012733
elle était née de la marche sous les étoiles de le chant de la poulie de l' effort de mes bras,4942.69,4947.58,4.890000000000327
elle était bonne pour le coeur comme un cadeau,4948.44,4951.02,2.5800000000008367
lorsque j' étais petit garçon la lumière de l' arbre de noël la musique de la messe de minuit la douceur des sourires faisaient ainsi tout le rayonnement de le cadeau de noël que je recevais,4952.07,4963.299999999999,11.229999999999563
les hommes de chez toi dit le petit prince cultivent cinq mille roses dans un même jardin et ils n' y trouvent pas ce qu' ils cherchent,4964.29,4972.099999999999,7.809999999999491
ils ne le trouvent pas répondis je,4973.009999999999,4975.209999999999,2.199999999999818
et cependant ce qu' ils cherchent pourrait être trouvé dans une seule rose ou un peu d' eau,4976.129999999999,4980.83,4.700000000000728
bien sûr répondis je,4981.77,4983.5,1.7299999999995634
et le petit prince ajouta mais les yeux sont aveugles,4984.469999999999,4987.969999999999,3.5
il faut chercher avec le coeur,4988.27,4989.799999999999,1.5299999999988358
j' avais bu,4991.03,4991.75,0.7200000000002547
je respirais bien,4992.049999999999,4993.08,1.0300000000006548
le sable à le lever de le jour est couleur de miel,4993.79,4997.139999999999,3.3499999999994543
j' étais heureux aussi de cette couleur de miel,4997.919999999999,5000.52,2.6000000000012733
pourquoi fallait il que j' eusse de la peine,5001.259999999999,5003.25,1.9900000000006912
il faut que tu tiennes ta promesse me dit doucement le petit prince qui de nouveau s' était assis auprès de moi,5004.79,5011.62,6.829999999999927
quelle promesse,5012.669999999999,5013.49,0.8200000000006185
tu sais une muselière pour mon mouton,5014.299999999999,5016.4,2.100000000000364
je suis responsable de cette fleur,5016.959999999999,5018.74,1.7800000000006548
je sortis de ma poche mes ébauches de dessin,5020.139999999999,5022.389999999999,2.25
le petit prince les aperçut et dit en riant tes baobabs ils ressemblent un peu à des choux,5023.19,5028.73,5.539999999999964
oh moi qui étais si fier des baobabs,5029.589999999999,5033.19,3.600000000000364
ton renard ses oreilles elles ressemblent un peu à des cornes et elles sont trop longues,5034.349999999999,5039.41,5.0600000000004
et il rit encore,5040.24,5041.32,1.0799999999999272
tu es injuste petit bonhomme,5042.11,5043.79,1.680000000000291
je ne savais rien dessiner que les boas fermés et les boas ouverts,5043.929999999999,5047.549999999999,3.619999999999891
oh ça ira dit il,5048.48,5050.139999999999,1.6599999999998545
les enfants savent,5050.53,5051.651551999999,1.1215519999996104
je crayonnai donc une muselière et j' eus le coeur serré en la lui donnant,5052.943778999999,5057.61,4.666221000000405
tu as des projets que j' ignore,5058.639999999999,5060.209999999999,1.569999999999709
mais il ne me répondit pas,5061.259999999999,5062.57,1.3100000000004002
il me dit tu sais ma chute sur la terre c' en sera demain l' anniversaire,5063.169999999999,5068.33,5.160000000000764
puis après un silence il dit encore,5069.299999999999,5072.07,2.7700000000004366
j' étais tombé tout près d' ici,5072.94,5074.56,1.6200000000008004
et il rougit,5075.49,5076.219999999999,0.7299999999995634
et de nouveau sans comprendre pourquoi j' éprouvai un chagrin bizarre cependant une question me vint,5077.32,5084.77,7.450000000000728
alors ce n' est pas par hasard que le matin où je t' ai connu il y a huit jours,5085.789999999999,5090.2,4.410000000000764
tu te promenais comme ça tout seul à mille milles de toutes les régions habitées,5090.629999999999,5095.17,4.540000000000873
tu retournais vers le point de ta chute,5095.759999999999,5097.42,1.660000000000764
le petit prince rougit encore,5098.726836,5100.459999999999,1.7331639999993058
et j' ajoutai en hésitant à cause peut être de l' anniversaire,5101.4,5105.879999999999,4.479999999999563
le petit prince rougit de nouveau,5106.849999999999,5108.639999999999,1.7899999999999636
il ne répondait jamais à les questions mais quand on rougit ça signifie oui,5109.139999999999,5113.5,4.360000000000582
n' est ce pas,5113.5,5113.889999999999,0.3899999999994179
ah lui dis je,5115.53,5116.799999999999,1.269999999999527
j' ai peur,5117.02,5117.759999999999,0.7399999999988722
mais il me répondit tu dois maintenant travailler,5118.679999999999,5121.73,3.050000000000182
tu dois repartir vers ta machine,5122.02,5123.67,1.6499999999996362
je t' attends ici,5124.179999999999,5125.139999999999,0.9600000000000364
reviens demain soir,5125.49,5126.58,1.0900000000001455
mais je n' étais pas rassuré,5127.77,5129.139999999999,1.3699999999989814
je me souvenais de le renard,5129.62,5131.039999999999,1.4199999999991633
on risque de pleurer un peu si l' on s' est laissé apprivoiser,5131.689249999999,5134.469999999999,2.780749999999898
il y avait à côté de le puits une ruine de vieux mur de pierre,5137.869999999999,5142.299999999999,4.430000000000291
lorsque je revins de mon travail le lendemain soir j' aperçus de loin mon petit prince assis là haut,5142.919999999999,5149.709999999999,6.789999999999964
les jambes pendantes,5149.959999999999,5151.24,1.2800000000006548
et je l' entendis qui parlait tu ne t' en souviens donc pas disait il,5151.999999999999,5156.839999999999,4.8400000000001455
ce n' est pas tout à fait ici,5157.329999999999,5158.69,1.360000000000582
une autre voix lui répondit sans doute puisqu il répliqua si si c' est bien le jour mais ce n' est pas ici l' endroit,5159.659999999999,5166.32,6.660000000000764
je poursuivis ma marche vers le mur,5167.65,5169.619999999999,1.9699999999993452
je ne voyais ni n' entendais toujours personne,5170.199999999999,5172.539999999999,2.3400000000001455
pourtant le petit prince répliqua de nouveau bien sûr,5173.52,5177.159999999999,3.6399999999985084
tu verras où commence ma trace dans le sable,5177.49,5179.599999999999,2.1099999999996726
tu n' as qu' à m' y attendre,5180.099999999999,5181.179999999999,1.0799999999999272
j' y serai cette nuit,5181.53,5182.719999999999,1.1899999999995998
j' étais à vingt mètres de le mur et je ne voyais toujours rien,5184.248712999999,5187.52,3.2712870000013936
le petit prince dit encore après un silence,5188.48,5191.199999999999,2.719999999999345
tu as de le bon venin,5191.77,5192.679999999999,0.909999999998945
tu es sûr de ne pas me faire souffrir longtemps,5193.159999999999,5195.69,2.530000000000655
je fis halte,5197.009999999999,5197.99,0.9800000000004729
le coeur serré mais je ne comprenais toujours pas,5198.169999999999,5201.11,2.9400000000005093
maintenant va t' en dit il,5202.099999999999,5203.889999999999,1.7899999999999636
je veux redescendre,5204.179999999999,5205.219999999999,1.0399999999999636
alors j' abaissai moi même les yeux vers le pied de le mur et je fis un bond,5206.039999999999,5210.409999999999,4.369999999999891
il était là dressé vers le petit prince un de ces serpents jaunes qui vous exécutent en trente secondes,5211.32,5217.74,6.420000000000073
tout en fouillant ma poche pour en tirer mon revolver je pris le pas de course,5218.869999999999,5223.119999999999,4.25
mais à le bruit que je fis le serpent se laissa doucement couler dans le sable comme un jet d' eau qui meurt et sans trop se presser se faufila entre les pierres avec un léger bruit de métal,5223.32,5235.31,11.990000000000691
je parvins à le mur juste à temps pour y recevoir dans les bras mon petit bonhomme de prince pâle comme la neige,5236.349999999999,5242.82,6.470000000000255
quelle est cette histoire là,5243.82,5244.909999999999,1.089999999999236
tu parles maintenant avec les serpents,5245.36,5247.07,1.7100000000000364
j' avais défait son éternel cache nez d' or,5248.313501999999,5250.759999999999,2.446498000000247
je lui avais mouillé les tempes et l' avais fait boire,5251.379999999999,5253.909999999999,2.5299999999997453
et maintenant je n' osais plus rien lui demander,5254.619999999999,5257.259999999999,2.6400000000003274
il me regarda gravement et m' entoura le cou de ses bras,5258.039999999999,5261.389999999999,3.350000000000364
je sentais battre son coeur comme celui d' un oiseau qui meurt quand on l' a tiré à la carabine,5262.23,5267.36,5.130000000000109
il me dit je suis content que tu aies trouvé ce qui manquait à ta machine,5268.299999999999,5272.449999999999,4.149999999999636
tu vas pouvoir rentrer chez toi,5272.78,5274.179999999999,1.3999999999996362
comment sais tu,5275.48,5276.53,1.050000000000182
je venais justement lui annoncer que contre toute espérance j' avais réussi mon travail,5277.28,5282.833524,5.553523999999925
il ne répondit rien à ma question mais il ajouta moi aussi aujourd hui je rentre chez moi,5284.230368,5289.82,5.589631999999256
puis mélancolique c' est bien plus loin,5290.839999999999,5294.02,3.1800000000012005
c' est bien plus difficile,5294.419999999999,5295.889999999999,1.4700000000002547
je sentais bien qu' il se passait quelque chose d' extraordinaire,5297.24,5300.99,3.75
je le serrais dans les bras comme un petit enfant,5301.639999999999,5303.99,2.350000000000364
et cependant il me semblait qu' il coulait verticalement dans un abîme sans que je puisse rien pour le retenir,5304.52,5310.839999999999,6.3199999999987995
il avait le regard sérieux perdu très loin,5311.759999999999,5314.69,2.930000000000291
j' ai ton mouton et j' ai la caisse pour le mouton et j' ai la muselière,5315.419999999999,5319.849999999999,4.430000000000291
et il sourit avec mélancolie,5320.869999999999,5322.749999999999,1.8800000000001091
j' attendis longtemps,5323.919999999999,5324.999999999999,1.0799999999999272
je sentais qu' il se réchauffait peu à peu,5325.599999999999,5327.73,2.130000000000109
petit bonhomme,5328.48,5329.349999999999,0.8699999999998909
tu as eu peur,5329.349999999999,5330.169999999999,0.819999999999709
il avait eu peur bien sûr mais il rit doucement,5330.909999999999,5334.129999999999,3.2200000000002547
j' aurai bien plus peur ce soir,5335.289972999999,5337.11,1.820027000000664
